"Market", "Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NYSE","SXT","Sensient Technologies Corporation","74.92","$3.35B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt",
"NYSE","SQNS","Sequans Communications S.A.","1.8","$106.8M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns",
"NYSE","SRG","Seritage Growth Properties","49.84","$2.78B","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/srg",
"NYSE","SCI","Service Corporation International","26.28","$5.09B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"NYSE","SERV","ServiceMaster Global Holdings, Inc.","33.65","$4.56B","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv",
"NYSE","NOW","ServiceNow, Inc.","79.43","$13.07B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"NYSE","SHAK","Shake Shack, Inc.","34.36","$1.25B","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak",
"NYSE","SJR","Shaw Communications Inc.","20.24","$9.39B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"NYSE","SHLX","Shell Midstream Partners, L.P.","30.91","$5.48B","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"NYSE","SHW","Sherwin-Williams Company (The)","272.09","$25.09B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"NYSE","SHG","Shinhan Financial Group Co Ltd","36.51","$17.31B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shg",
"NYSE","SFL","Ship Finance International Limited","14.63","$1.37B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"NYSE","SHOP","Shopify Inc.","43.77","$3.32B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shop",
"NYSE","SSTK","Shutterstock, Inc.","63.04","$2.21B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"NYSE","SBGL","Sibanye Gold Limited","12.26","$2.81B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sbgl",
"NYSE","SIG","Signet Jewelers Limited","81.43","$6.16B","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig",
"NYSE","SBY","Silver Bay Realty Trust Corp.","16.76","$593.04M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sby",
"NYSE","SSNI","Silver Spring Networks, Inc.","14.02","$723.3M","2013","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ssni",
"NYSE","SLW","Silver Wheaton Corp","23.24","$10.25B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw",
"NYSE","SPG","Simon Property Group, Inc.","195.72","$61.5B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"NYSE","SPG^J","Simon Property Group, Inc.","77.83","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j",
"NYSE","SSD","Simpson Manufacturing Company, Inc.","44.07","$2.13B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"NYSE","SHI","SINOPEC Shangai Petrochemical Company, Ltd.","51.38","$5.55B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shi",
"NYSE","SITE","SiteOne Landscape Supply, Inc.","36.59","$1.45B","2016","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/site",
"NYSE","SIX","Six Flags Entertainment Corporation New","53.05","$4.93B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"NYSE","SJW","SJW Corporation","42.34","$865.52M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"NYSE","SKM","SK Telecom Co., Ltd.","21.98","$13.98B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"NYSE","SKX","Skechers U.S.A., Inc.","23.02","$3.63B","1999","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/skx",
"NYSE","SLG","SL Green Realty Corporation","103.58","$10.39B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg",
"NYSE","SLG^I","SL Green Realty Corporation","25.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^i",
"NYSE","SM","SM Energy Company","40.06","$2.74B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm",
"NYSE","SFS","Smart","12.88","$951.88M","2014","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfs",
"NYSE","SNN","Smith & Nephew SNATS, Inc.","32.44","$14.85B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn",
"NYSE","AOS","Smith (A.O.) Corporation","101.73","$17.75B","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"NYSE","SNA","Snap-On Incorporated","151.17","$8.78B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"NYSE","SQM","Sociedad Quimica y Minera S.A.","27.75","$7.3B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sqm",
"NYSE","SLRA","Solar Capital Ltd.","26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slra",
"NYSE","SAH","Sonic Automotive, Inc.","19.4","$881.69M","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah",
"NYSE","SON","Sonoco Products Company","50.93","$5.11B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son",
"NYSE","SNE","Sony Corp Ord","32.94","$41.59B","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/sne",
"NYSE","BID","Sotheby&#39;s","37.91","$2.09B","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"NYSE","SOR","Source Capital, Inc.","36.49","$315.83M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sor",
"NYSE","SJI","South Jersey Industries, Inc.","28.03","$2.23B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"NYSE","SXE","Southcross Energy Partners, L.P.","1.48","$97.18M","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"NYSE","SCE^F","Southern California Edison Company","25.7409","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^f",
"NYSE","SCE^G","Southern California Edison Company","25.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^g",
"NYSE","SCE^H","Southern California Edison Company","30.051","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^h",
"NYSE","SCE^J","Southern California Edison Company","29.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^j",
"NYSE","SCE^K","Southern California Edison Company","29.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^k",
"NYSE","SO","Southern Company (The)","49.52","$46.63B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"NYSE","SOJA","Southern Company (The)","27.88","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/soja",
"NYSE","SOJB","Southern Company (The)","25.1","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/sojb",
"NYSE","SCCO","Southern Copper Corporation","26.62","$20.6B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/scco",
"NYSE","LUV","Southwest Airlines Company","39.1","$24.25B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
"NYSE","SWX","Southwest Gas Corporation","65.68","$3.12B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx",
"NYSE","SWN","Southwestern Energy Company","13.91","$6.86B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swn",
"NYSE","SWNC","Southwestern Energy Company","32.02","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swnc",
"NYSE","SPA","Sparton Corporation","25.75","$253.36M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/spa",
"NYSE","STN","SPDR MSCI Europe Energy UCITS ETF","23.47","$2.67B","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/stn",
"NYSE","SPE","Special Opportunities Fund Inc.","14.74","$142.53M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe",
"NYSE","SPE^B","Special Opportunities Fund Inc.","25.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spe^b",
"NYSE","SE","Spectra Energy Corp","41.86","$29.34B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/se",
"NYSE","SEP","Spectra Energy Partners, LP","42.12","$13B","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep",
"NYSE","SPB           ","Spectrum Brands Holdings, Inc.","135.62","$8.06B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb",
"NYSE","TRK","Speedway Motorsports, Inc.","17.54","$721.64M","1995","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/trk",
"NYSE","SR","Spire Inc.","60.61","$2.77B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sr",
"NYSE","SPR","Spirit Aerosystems Holdings, Inc.","47.21","$6.09B","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/spr",
"NYSE","SRC","Spirit Realty Capital, Inc.","12.39","$5.94B","2013","Consumer Services","Building operators","http://www.nasdaq.com/symbol/src",
"NYSE","SRLP","Sprague Resources LP","24.07","$512.79M","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/srlp",
"NYSE","S","Sprint Corporation","6.66","$26.5B","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/s",
"NYSE","SPXC","SPX Corporation","20.17","$842.25M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spxc",
"NYSE","FLOW","SPX FLOW, Inc.","30.61","$1.28B","2015","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flow",
"NYSE","SQ","Square, Inc.","11.69","$4B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sq",
"NYSE","JOE","St. Joe Company (The)","18.21","$1.35B","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/joe",
"NYSE","STJ","St. Jude Medical, Inc.","80.31","$22.88B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stj",
"NYSE","STAG","Stag Industrial, Inc.","22.47","$1.6B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stag",
"NYSE","STAG^A.CL","Stag Industrial, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stag^a.cl",
"NYSE","STAG^B","Stag Industrial, Inc.","26.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stag^b",
"NYSE","STAG^C","Stag Industrial, Inc.","26.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stag^c",
"NYSE","SSI","Stage Stores, Inc.","5.76","$156.41M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ssi",
"NYSE","SMP","Standard Motor Products, Inc.","47.73","$1.08B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/smp",
"NYSE","SXI","Standex International Corporation","90.33","$1.15B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sxi",
"NYSE","SWH","Stanley Black & Decker, Inc.","128.13","$20.02B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swh",
"NYSE","SWJ","Stanley Black & Decker, Inc.","25.85","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swj",
"NYSE","SWK","Stanley Black & Decker, Inc.","124.49","$18.73B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swk",
"NYSE","SGU","Star Gas Partners, L.P.","9.5","$543.28M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sgu",
"NYSE","SRT","StarTek, Inc.","5.97","$93.94M","1997","Technology","Professional Services","http://www.nasdaq.com/symbol/srt",
"NYSE","STWD","STARWOOD PROPERTY TRUST, INC.","21.81","$5.19B","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stwd",
"NYSE","STT","State Street Corporation","72.7","$28.35B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stt",
"NYSE","STT^C","State Street Corporation","25.51","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^c",
"NYSE","STT^D","State Street Corporation","27.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^d",
"NYSE","STT^E","State Street Corporation","26.7233","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^e",
"NYSE","STT^G","State Street Corporation","26.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stt^g",
"NYSE","STO","Statoil ASA","17.05","$54.37B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/sto",
"NYSE","SPLP","Steel Partners Holdings LP","14.28","$373.46M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/splp",
"NYSE","SCS","Steelcase Inc.","13.81","$1.63B","1998","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/scs",
"NYSE","SCM","Stellus Capital Investment Corporation","10.83","$135.16M","2012","n/a","n/a","http://www.nasdaq.com/symbol/scm",
"NYSE","SCQ","Stellus Capital Investment Corporation","25.35","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/scq",
"NYSE","SCL","Stepan Company","72.94","$1.63B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/scl",
"NYSE","STE","STERIS plc","72.18","$6.22B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ste",
"NYSE","STL","Sterling Bancorp","17.64","$2.3B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stl",
"NYSE","STC","Stewart Information Services Corporation","43.97","$1.03B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/stc",
"NYSE","SF","Stifel Financial Corporation","40.04","$2.65B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sf",
"NYSE","SF^A","Stifel Financial Corporation","28.25","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sf^a",
"NYSE","SWC","Stillwater Mining Company","12.09","$1.46B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/swc",
"NYSE","STM","STMicroelectronics N.V.","8.07","$7.13B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/stm",
"NYSE","SGY","Stone Energy Corporation","11.98","$68.17M","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sgy",
"NYSE","EDF","Stone Harbor Emerging Markets Income Fund","15.99","$252.51M","2010","n/a","n/a","http://www.nasdaq.com/symbol/edf",
"NYSE","EDI","Stone Harbor Emerging Markets Total Income Fund","14.91","$143.33M","2012","n/a","n/a","http://www.nasdaq.com/symbol/edi",
"NYSE","SGM","Stonegate Mortgage Corporation","4.6","$118.77M","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sgm",
"NYSE","STON","StoneMor Partners L.P.","24.64","$873.22M","2004","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ston",
"NYSE","SRI","Stoneridge, Inc.","18.34","$510.64M","1997","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sri",
"NYSE","STOR","STORE Capital Corporation","27.49","$4.21B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stor",
"NYSE","GJH","STRATS Trust","10.5","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjh",
"NYSE","GJO","STRATS Trust","20.97","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjo",
"NYSE","GJS","STRATS Trust","18.19","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjs",
"NYSE","SYK","Stryker Corporation","116.66","$43.67B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/syk",
"NYSE","RGR","Sturm, Ruger & Company, Inc.","56.71","$1.08B","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/rgr",
"NYSE","SPH","Suburban Propane Partners, L.P.","32.62","$1.98B","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sph",
"NYSE","SCNB","Suffolk Bancorp","34.87","$414.82M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/scnb",
"NYSE","SMFG","Sumitomo Mitsui Financial Group Inc","6.75","$46.14B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/smfg",
"NYSE","INN","Summit Hotel Properties, Inc.","12.83","$1.12B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/inn",
"NYSE","INN^A.CL","Summit Hotel Properties, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^a.cl",
"NYSE","INN^B","Summit Hotel Properties, Inc.","26.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^b",
"NYSE","INN^C","Summit Hotel Properties, Inc.","26.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^c",
"NYSE","INN^D","Summit Hotel Properties, Inc.","25.59","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^d",
"NYSE","SUM","Summit Materials, Inc.","18.82","$2.44B","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sum",
"NYSE","SMLP","Summit Midstream Partners, LP","23.35","$1.55B","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/smlp",
"NYSE","SUI","Sun Communities, Inc.","74.46","$5.11B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sui",
"NYSE","SUI^A","Sun Communities, Inc.","26.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sui^a",
"NYSE","SLF","Sun Life Financial Inc.","32.89","$20.16B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/slf",
"NYSE","SXCP","SunCoke Energy Partners, L.P.","15.18","$701.47M","2013","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxcp",
"NYSE","SXC","SunCoke Energy, Inc.","7.86","$504.45M","2011","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxc",
"NYSE","SU","Suncor Energy  Inc.","27.84","$46.34B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/su",
"NYSE","SXL","Sunoco Logistics Partners LP","27.89","$8.57B","2002","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxl",
